Date,gold,copper,aluminum,cocoa,coffee,cotton,crude_oil,natural_gas
2015-01-26,-0.010264437842764765,0.014087501456555742,0.023389638011117753,-0.006555012546335775,-0.003700225246088227,0.022775306655873313,-0.009698083913548216,-0.035797248890080964
2015-01-27,0.009567905338056997,-0.023590613955685933,-0.0029626400119359465,0.002189781896924225,0.03848371131202953,0.0027257231617075803,0.023638614439497847,0.03412132611319121
2015-01-28,-0.004500261174159382,0.0031778121222702472,0.002633890899337187,-0.010260258569567405,-0.002977078763779945,0.011165737082234065,-0.03926394897435358,-0.03934148933636484
2015-01-29,-0.024642104059361822,-0.02043345019235181,-0.013905974003160999,-0.01073885528485297,-0.047002835397615086,0.002184709211934093,0.001798112796654831,-0.05265310461493389
2015-01-30,0.018870738528237115,0.02300796609298056,0.02024271540804985,0.0026027157284159736,0.011805007750468312,-0.003531477376290582,0.08002549529245674,-0.010351336754786375
2015-02-02,-0.0018006415575542159,-0.006747474795682824,0.0008708905405652947,-0.00782855815506257,0.0033914203449855866,0.008888926943833147,0.02719721866300412,-0.004096046642295614
2015-02-03,-0.013013315577139663,0.0348303608348876,0.006183238227905836,0.0070856160703693894,-0.010519880211551978,0.025714312342496343,0.06784904480245411,0.02723756217479774
2015-02-04,0.003249535378765735,0.004604798685178159,-0.006618588691899899,0.012188516542497094,0.025488829434387485,-0.003586590413927974,-0.09070249659475606,-0.03397668384584534
2015-02-05,-0.0014253298741546375,0.0,0.005644826104811984,0.006950823668200245,-0.0009100191694997341,0.009104295875914523,0.04104485508101967,-0.0235662894134669
2015-02-06,-0.022517859410575658,-0.0034516095976602668,-0.02155562425318428,0.011598535242931637,0.01266606839562062,-0.003242031713213647,0.023687103475380642,-0.008109682927584658
2015-02-09,0.005576467523877212,-0.0015378505823536246,-0.004767457336248856,0.03261543970283505,0.004484982686902556,0.01146189137075804,0.022382608082590825,0.006955162459513902
2015-02-10,-0.007442254987160046,-0.014143402388291931,-0.02009384551293682,-0.001396160785254836,-0.05016349639958798,0.003365103545359763,-0.05522398612162494,0.030339893758507437
2015-02-11,-0.010283266746028365,-0.003910069671606701,-0.010372236375274079,0.005572985514060847,0.0003136462512372705,-0.007869596039341094,-0.02387328223434165,0.04385060803237463
2015-02-12,0.0009019520901303559,0.021893718933566134,0.01399419845597023,0.026055639228022752,0.031484119618642024,0.007389577151660231,0.04738515522981302,-0.030492334199418523
2015-02-13,0.005231782127142109,0.001723370692339879,-0.0010173515826884434,0.004726544923561185,-0.008238070104920845,0.0035149616021011134,0.030197500350482638,0.032991878329637944
2015-02-17,-0.015115727381669742,-0.007296519598043288,-0.03545491063824321,0.007048191620972216,-0.047366566155971866,0.017391718585477122,0.014109913654156363,-0.016178615752015096
2015-02-18,-0.006977372496271956,0.01719562360726308,-0.028887595631726534,0.01229864263698655,-0.0184799609698813,0.012770824507496573,-0.026309824801854453,0.025761719746717586
2015-02-19,0.0061492836610937025,0.0007574677500473072,0.0,-0.0006609385567767875,-0.023842229389137496,-0.002789406704666171,-0.018974423071262205,0.001059142508464099
2015-02-20,-0.002239230603391369,-0.011805125046731384,0.01828554085199244,0.0006609385567768349,-0.0036931589310545453,0.003562790949405869,-0.016157980989763784,0.04045490725453391
2015-02-23,-0.0034099716670723044,0.01104765729668405,-0.017441608075398022,0.00888017675685917,-0.02866110259896238,0.0012363134349652847,-0.017837919241092202,-0.024701093815951168
2015-02-24,-0.0028366649341615255,0.026912492844046967,-0.0035009391706464625,0.009126530101483425,0.006211263211233077,0.0001544612166685311,-0.0034437790427210005,0.007957143630979805
2015-02-25,0.00341964180291274,-0.0014762684237697222,0.00422374368350308,-0.018998278580637403,-0.03928955696152706,0.011667226513246686,0.03411127353012933,-0.00276049071016166
2015-02-26,0.007135163161701397,0.0023978636448848934,0.013991259624322282,0.008888947417245994,-0.02316424176648114,-0.005356176061862622,-0.05689318535484882,-0.07049959260470264
2015-02-27,0.0024770882622964334,0.0007366826983234761,-0.016161242392645048,0.01657765901981454,0.0014635710333632378,-0.006774387829729386,0.032475032069894404,0.0136256723833226
2015-03-02,-0.0040491106533266635,-0.0018426813390660355,-0.0004828585318345485,-0.00517131081337795,-0.01213915115817661,-0.0015461676401815293,-0.0034222111216458593,-0.013254985623086354
2015-03-03,-0.0030683369818883667,-0.0139290596161337,0.017118991115049925,0.004526357550131456,-0.06775122198844477,-0.014023254634446211,0.018580102965297243,0.005175589874582339
2015-03-04,-0.0028279353859085,0.0013082834017596001,-0.0168775327050877,-0.004202365971078276,0.05994881929231613,-0.0018847018574158344,0.019794832107629785,0.02079993278247741
2015-03-05,-0.003922351093293688,-0.001869551661502929,-0.002296212260350268,-0.0038948442615410737,-0.01882585676302088,-0.006308198285620005,-0.015055528871494282,0.025669867593544452
2015-03-06,-0.02695082510784794,-0.016223703817437814,-0.0037578079252745837,-0.017055185461160246,0.03693758394025001,-0.004121729390181862,-0.022916171163512536,-0.0007042582814236134
2015-03-09,0.0019738679038005798,0.02182181696122434,0.01063068721303661,-0.007637427129211261,-0.021100217707993408,-0.016497572899950446,0.007830566812193924,-0.05838163549018878
2015-03-10,-0.0054159159489475485,-0.019542164746306302,-0.02457245638716301,-0.007024614936964466,-0.01469781133982705,-0.017102774751823795,-0.03479848658375302,0.0199637456016759
2015-03-11,-0.008135776840567531,-0.004755138904803488,-0.0016022681680164547,-0.013178092380555027,-0.02537624185650273,-0.008910902155031422,-0.0024881362146099745,0.03312029485632297
2015-03-12,0.0012159324570827387,0.019634403240938042,-0.0084231886597463,-0.006141268022082465,0.0034986407468367967,0.01464443065356012,-0.02352553281389837,-0.03238855131390458
2015-03-13,0.0004338959677507792,0.0014944701295130814,0.00829983086029309,-0.006868158866511663,-0.018802035485660933,-0.011830588420083743,-0.048110248208984206,-0.0025636232778519503
2015-03-16,0.0006072017488049268,-0.00037338593814032975,0.003202367559983416,-0.011436617462768415,0.06468676898710062,-0.0001652751701340145,-0.021641941858138496,-0.00404186397248919
2015-03-17,-0.004344810265399723,-0.013536590723482653,0.004417185096264157,-0.02863904410095029,-0.0070671447611632444,-0.004639653595874928,-0.009617705986455213,0.049911610597173105
2015-03-18,0.0026959841412746766,-0.020848074261995864,-0.00012243648622577394,-0.010818713527167364,0.017024860335549015,0.03700806193408044,0.027237289233048263,0.022511792619549182
2015-03-19,0.015255586684473977,0.033263580794105664,0.009869102338520125,-0.015713825985211333,0.027150989065950898,0.007494274405257664,-0.015798134286307393,-0.03733212578344315
2015-03-20,0.013339824035723362,0.03688833885483655,0.012530284425624035,0.02724964244737554,0.02364681229778996,-0.0020672833575643987,0.03925575691710518,-0.009644636474863109
2015-03-23,0.0026971957568776507,0.011821735844264533,-0.0015577260354345764,-0.011898463791614584,-0.010519030624278267,0.019390586736673446,0.03714067550859212,-0.01920695854820911
2015-03-24,0.0031095972006652695,0.002489764509333203,-0.0001199256462431978,0.009386350502093969,-0.03260186928195841,-0.0021882347145869958,0.0012636387353788863,0.019206958548209172
2015-03-25,0.0046882443814050614,-0.0035587191446187104,-0.023050881094045732,0.0010773928138602853,0.019116859154546847,-0.011804654303100149,0.03515665640326477,-0.022872648246402543
2015-03-26,0.006493468269733933,0.005865117961210259,0.011834457647002798,-0.009376195628555333,0.0021413502474013344,-0.0012673958492099165,0.04412482944724483,-0.018907001926956622
2015-03-27,-0.004407613858515569,-0.016617899170189347,-0.00950531163542356,-0.005813969865419845,-0.014724655151420274,0.007423194507784511,-0.051057976294826425,-0.031169387404404187
2015-03-30,-0.012580891750166273,0.0044943210086657555,0.004398296644474239,-0.018018505502678365,-0.043251914461799976,-0.01634047275496984,-0.0038954150374630268,0.02063509961610664
2015-03-31,-0.0014359335417667746,-0.014635703098294804,0.0057132593259768,0.0014831296749070627,0.004146945003987672,0.00923423249009958,-0.022435545207249843,-0.0015139852936366786
2015-04-01,0.0209107656929285,0.003452361648028404,-0.012931740538422727,0.017992040324235372,0.01456617505368224,-0.00827497786509252,0.05098866123470566,-0.013346274367447866
2015-04-02,-0.005977561320432106,-0.0030884207735557907,-0.00036843721632625996,0.0072516633953202065,0.0438872807393114,0.017581775321002035,-0.019148035743433694,0.04062237294384118
2015-04-06,0.014631342783434479,-0.005839357450428952,-0.0017211708207729157,0.011494379425735212,0.03692515085525486,0.02557680730478641,0.05925904212697556,-0.02349537948520694
2015-04-07,-0.006586554489201088,0.016337207567424926,0.0050322290912967185,-0.005371543801910877,-0.029500665021663767,0.0163938382548317,0.03468120231027102,0.01125714344632857
2015-04-08,-0.006214545543826507,-0.010315842592590654,-0.011946690520129144,0.00786842400049816,-0.045028317068338305,0.004656488840947973,-0.06822571366587865,-0.023024269928613873
2015-04-09,-0.007927608751493799,-0.0012743146034757498,-0.0014879109998610627,-0.005358112479619432,0.012813648056759072,-0.007672126668571838,0.007311617395159583,-0.03536402719510529
2015-04-10,0.009173611346904613,0.00200166688691348,-0.012109254764248827,-0.003947609648298211,-0.017244902264664557,-0.01767266703340771,0.016597051320191757,-0.006747474795682824
2015-04-13,-0.004409447390731536,-0.004920274280437953,-0.0031448544693869866,0.006451635281488595,-0.01004290436779805,0.0010753468677951621,0.005214892740582267,0.0
2015-04-14,-0.005434568565282116,-0.006414362150168702,0.005152383374476491,0.017354783016412866,0.006335076780094663,-0.006778562591561973,0.026237266589119772,0.007538243918270868
2015-04-15,0.00726725079027736,0.003670398777479525,0.012085115625505266,-0.010944504655493834,0.008875775040828331,-0.0015471244493772576,0.05654311350654811,0.031130889710393107
2015-04-16,-0.002917276501128989,0.02030894577742389,-0.010582109330536972,0.01863954087729413,0.027597996452690947,-0.009020188819305412,0.005658718886581767,0.027958043653097318
2015-04-17,0.004081828620635487,-0.0007182954009780812,-0.0033849465028754967,-0.010860152280695583,-0.006467928731523844,-0.011312001274491687,-0.017252493715686292,-0.01880459757727173
2015-04-20,-0.007845161517145325,-0.017394842799155714,-0.0020113143172654085,-0.021360726730467433,0.0,-0.003957893180223568,0.011416452464667033,-0.037915585377513286
2015-04-21,0.007845161517145236,-0.01121238598823049,-0.0012591288493038236,-0.002161384126725701,0.01146970354186848,-0.006525046480890747,-0.020065215509619698,0.015261510793904233
2015-04-22,-0.013390441663967216,-0.013210652980257313,-0.0034075883291760233,-0.00036068530598420224,0.014856947256033124,-0.0022378427909357187,0.01615546787925683,0.011966905575620867
2015-04-23,0.006299101033358327,0.01061950970538457,-0.008633877909422613,0.012190900352612334,-0.013788424294283664,0.0330529725458471,0.027745446303647583,-0.0292020165868103
2015-04-24,-0.016205683354533523,0.019817213213096745,0.016441498480408472,0.02915043980382899,0.004971579636330237,0.02914240431520514,-0.01027078636381965,0.0
2015-04-27,0.023629518711741584,0.007962342420273983,0.0,0.009988028616495722,-0.036433156954918146,-0.0016555141241666933,-0.0028035736415020773,-0.01633172731582416
2015-04-28,0.008852869596814293,0.0021606209589395786,0.0231862100961149,0.0020540917869382694,0.014950052685836766,0.0034584404554806737,0.0012275265539836487,0.010784985933028443
2015-04-29,-0.0034655955861370943,0.005381216492547379,-0.015563555254987727,0.008174432439558127,0.00144674316034579,0.01045249079627138,0.026290002804077603,0.03474875796960588
2015-04-30,-0.022908805191481592,0.03221252064669284,0.00830600448671764,-0.001697505075754468,-0.013095880080690963,0.011813531324852326,0.017765448390472702,0.05414799738665943
2015-05-01,-0.006703766742857445,0.015469568557734957,-0.0007410152247192192,-0.022681384681924814,-0.02296401728636847,-0.018819615391708226,-0.00808220482622989,0.009046595293653426
2015-05-04,0.010418125460371878,-0.0025616727405353653,0.0,-0.0006954103200970963,-0.012061893891705797,0.0008972068040551392,-0.003726312192727871,0.016080416288777755
2015-05-05,0.005378082159257571,0.005457050445794981,0.022236713429622797,0.020995436502955413,0.005294996667827528,0.0011948351047860364,0.024638826175227693,-0.014640549767262607
2015-05-06,-0.002433315523067671,-0.0025543382928744913,-0.009591526212403051,-0.016137689268170895,-0.034539119280398364,0.0,0.008736539065367557,-0.0014398665215152732
2015-05-07,-0.006659125353704526,-0.002218919507072127,-0.018344620313510234,0.0034554284554201985,0.02163083914320424,-0.022035288208130933,-0.03320571525929747,-0.015245324447708607
2015-05-08,0.005650406070161,0.0017073167631204062,0.0006210794560245109,0.007902463388989285,0.015545244172286636,0.009568071644504215,0.007605897741025012,0.0520246074424114
2015-05-11,-0.004974106783250917,-0.004616568060317844,-0.005728533722911038,0.009875782632294609,0.0033803766050950284,-0.011706773828587943,-0.002360071735519222,-0.027456869632435245
2015-05-12,0.007913186088978619,0.011247559677595128,0.008209001322381592,0.010450120381744228,0.008586902643225775,-0.00567446899265296,0.025001302205417186,0.03334228021247781
2015-05-13,0.02140276540104405,-0.00016946487808230934,-0.0058388885681534665,0.006351350115683337,-0.0007438163659083616,0.0114688930262481,-0.004123717183862041,0.013031689319835926
2015-05-14,0.005728798596137671,-0.001356834808551403,-0.00825727198843329,0.028578065704299743,0.009257611434367971,0.011489199132875744,-0.010300787647772584,0.02456793806246448
2015-05-15,8.158275327200206e-05,0.0010177380257474279,-0.008452709130026303,0.014467379807524994,0.011361698938298283,0.004648693532367302,-0.0031780982155183834,0.002656089050053357
2015-05-18,0.0018750657940217385,-0.0064636439198921284,-0.01789642548944337,0.0022317879501073112,0.03191949013916386,-0.02914593449639837,-0.004365324659889636,-0.0019913853042488566
2015-05-19,-0.01716888090960008,-0.02365647428076208,0.0,0.0015910902322419035,-0.012788719896547023,-0.008818804111650902,-0.03719688415672372,-0.02081311679328112
2015-05-20,0.0016557665506276972,-0.0035007878777096875,-0.03224394664595663,-0.00637960696403904,-0.027915577555216613,-0.003112795482199105,0.029596125268901492,-0.011257152083134473
2015-05-21,-0.003729337524911823,0.006815235421842761,-0.0009328980486005427,0.012086661135146917,-0.05711518593849225,-0.0065687127044116575,0.02907475756538784,0.011596283016880161
2015-05-22,-8.301206705275282e-05,-0.013147754759667436,-0.004141899167335126,-0.003166563760587985,-0.01174641568592592,-0.0067700850459682625,-0.016606160079750482,-0.021248159982704417
2015-05-26,-0.01430097352694823,0.007033607909310573,-0.00914599515960031,-0.000951927725382069,-0.023108549372793878,0.0001579991501944267,-0.028706895944638627,-0.02277206685717343
2015-05-27,-0.0010955517266055808,-0.013228839348825926,-0.00786764774585592,-0.005092308903712658,0.0036209811659221785,-0.004115265937186878,-0.009001280626780355,-0.002483580974380785
2015-05-28,0.0018533713577155101,-0.00820115206028098,0.020755462051451505,-0.005118373298244283,0.005207314165421219,0.020098063575991264,0.00295168172752461,-0.03949071904166534
2015-05-29,0.0010936268834478497,-0.012066767242782217,-0.021164097894500782,-0.01064011327823361,0.007958657112633561,0.0003107964435800834,0.04442159281320812,-0.02393537193744446
2015-06-01,-0.0009252434121427846,-0.006726719216816575,0.01769001636723988,-0.010426943604610373,0.028523140598403548,-0.00936772629141798,-0.0016597260925559883,0.0026459927094463686
2015-06-02,0.004868987707043961,0.0061829476690451095,-0.012255220381283011,0.019140892563404392,0.02209609055951966,-0.0023557376842661096,0.017454709017374444,0.018328557169812326
2015-06-03,-0.007903206348653132,-0.0027230418686311954,0.0037868587314970857,0.004168676872219679,0.011985207911890141,0.025459298654360637,-0.026800594342954624,-0.02400711360152956
2015-06-04,-0.008306478391888725,-0.012806558818981203,-0.0069082563937509145,-0.0032051309489483358,0.01037041809918917,-0.0018409811371036173,-0.027883469116188695,-0.0030418789372799594
2015-06-05,-0.00606137969172326,0.002390720146859648,0.004340166856383198,0.0003209757690854733,-0.00443125420790545,-0.017192409344228544,0.019295417350165423,-0.013803905707792587
2015-06-08,0.004613337822188803,-0.0022066222940733842,-0.023553053716374374,0.0003208727766982485,0.010675580124813311,0.012266295925957923,-0.01688454326381781,0.04344404152147478
2015-06-09,0.0034887060751304954,0.008980136568703952,0.02016390928069532,-0.0032133703742897065,0.005841586710236441,-0.00386548588318,0.033821282778770584,0.050812600159729604
2015-06-10,0.007446870892935644,0.011248354033135191,0.00959531654128694,0.0067361922721543436,-0.006574232190009189,0.0052533546570595205,0.021223152732160886,0.015687989996637428
2015-06-11,-0.005240883654242222,-0.028732886925181153,-0.010954197033038094,-0.010929070532190317,-0.033156302202583865,-0.021181303163287087,-0.01080206646370992,-0.023094092772430328
2015-06-12,-0.0009326965120805852,0.0024107588964903883,0.00339374519714933,0.014758047769287568,0.0003787392673934795,0.008464014823920092,-0.013418595714559962,-0.02690746979911559
2015-06-15,0.0054989349947638985,-0.015116519631154563,-0.013507265867634963,0.021113120790855807,-0.032714096031161065,-0.013513728887461501,-0.007365259749670107,0.049309488678876544
2015-06-16,-0.004057870754626063,-0.012297962114706828,0.001098297749062592,0.008383840443897148,0.012055389995484207,0.019116865886792,0.007532059319889496,0.0017292463058960507
2015-06-17,-0.0034791290925295453,-0.0013334547650709243,-0.005227691091073841,-0.0018570107472127711,-0.02109456732240568,-0.00857302781963565,-0.0008341488850068406,-0.013567796874548137
2015-06-18,0.021111827743485453,0.0020946702184864822,0.0013783599701213596,0.022059718064732257,0.016056702394216905,0.0031259912671515043,0.008806281031160658,-0.027700659321825298
2015-06-19,0.0,-0.013983554038766277,-0.012474174225175688,-0.009132483563272474,-0.01211658702114965,-0.01193110114138291,-0.013993234210886486,0.013946242410312889
2015-06-22,-0.014925691467098958,-0.0015443819479018812,0.009577420699475368,0.006097579868118538,0.02485568333481592,0.011150474272929081,0.0011736055381254373,-0.029917511275453744
2015-06-23,-0.006356223197024235,0.01761822773169067,0.015217237913741024,-0.008547060578458408,-0.020539448062940245,-0.007052720184280164,0.022040796643380937,-0.0025645624389531553
2015-06-24,-0.0030653768027383383,0.004734426899600369,-0.00778532922264929,0.008850965762380699,0.04291851093794494,0.002827023875317086,-0.01220328256225284,0.012032958885885101
2015-06-25,-0.0009385057618116827,-0.0003779916631842992,-0.0005486216020200885,-0.00517899101225973,0.0003750463200981883,0.01741335931669703,-0.00950244191205711,0.03245064276963203
2015-06-26,0.0011943563947357445,-0.0001890043545578398,0.003013700911103004,0.016359044010019086,-0.012450710821474052,0.03453851926357623,-0.0011732121307169944,-0.02738919349683231
2015-06-29,0.004763108033599618,-0.0024604936331158148,-0.008102770418574197,0.002400961537538268,-0.006857123222614243,-0.005374760509874872,-0.022042248890546158,0.011473795452548894
2015-06-30,-0.005957464428335503,-0.0057012188809769816,-0.00456085373558069,-0.018454615409285082,-0.0011475171044968576,0.010572640469353358,0.019355432088022016,0.009579619118944135
2015-07-01,-0.0021362964757819457,0.0045635543589629055,0.017303370468816626,0.0021351235806840096,-0.04340853997449092,-0.02125837262553496,-0.043122753214312845,-0.017453702090636986
2015-07-02,-0.005145808953403949,-0.0003794791409375308,-0.002590145269218032,0.003649639087549331,0.003988836609788793,0.0040770804484113405,-0.0005268027070229083,0.013916383090692368
2015-07-06,0.008476461823921842,-0.035348941113413815,-0.01762645469978363,-0.0027359798188747488,-0.018481806964410905,0.0010542917512689964,-0.08043803659587387,-0.02366549451603634
2015-07-07,-0.01763258994680646,-0.03684838526015423,-0.019641484403760637,-0.008560125642477373,-0.0032494059333673126,-0.013640731847846655,-0.0038145563530101517,-0.014620129185450397
2015-07-08,0.009414090400743112,0.021393338241913782,0.0005665722531163869,-0.0009215174972504269,0.002032107969353506,-0.014448491076644993,-0.013079630266333572,-0.011479532541861381
2015-07-09,-0.003703271456771109,0.021336304784724543,0.012943343330631352,0.009786010818230228,-0.0032533702823262394,0.0037089440842413236,0.0216420828387226,0.015154652513114994
2015-07-10,-0.001122328304907492,-0.004898627360518774,0.00027952480964662694,0.00485732588286002,0.0016279771664422862,0.010434347922166817,-0.0007580951965905897,0.016011954150727113
2015-07-13,-0.002161789164397025,0.003920801072519043,0.0047400060864825075,0.0021176834415389248,0.029254753816247557,0.0033526579940313626,-0.010291703246157862,0.03337196442175518
2015-07-14,-0.0016460063008068057,-0.00431369989516711,-0.0033435528501932965,0.020341712463955604,0.02534748745579255,0.006671667004948355,0.015963853634389263,-0.008415255784226368
2015-07-15,-0.005303292287155819,-0.005517325228243918,-0.00714238734094634,-0.006237952798470894,-0.014349721193495224,-0.012928896921738138,-0.03121366003932579,0.027094422266709536
2015-07-16,-0.0029680531118790564,0.0003951663157590059,-0.001828797020919572,0.0005957700503893883,-0.004306157042238492,-0.00030618041344590465,-0.009773338182318717,-0.022176893084362412
2015-07-17,-0.010546766320174742,-0.010722973577088938,-0.0002816504736264105,-0.003579956090716891,-0.003537020418787433,0.008691061332803392,-0.000392936309840891,0.005590438763256909
2015-07-20,-0.022426758700162933,-0.008218927765657805,-0.00678351951164589,0.0020898649194592365,-0.009096377001850578,-0.0003037393323617421,-0.01464788377295183,-0.0165118568407963
2015-07-21,-0.002986226185725619,-0.002620179193078519,-0.026147158301365818,-0.005082982987591202,-0.016019565841750984,-0.006857123222614243,0.004178676461671866,0.020684353932454106
2015-07-22,-0.010935045842920037,-0.01874163822046138,-0.0032074673948169494,-0.01784411477982278,0.009642538112938845,0.0036629751287858025,-0.023506898406760644,0.005191257476023679
2015-07-23,0.0023794058603042695,-0.019099606819577092,-0.011160174568552146,-0.011046445557267272,-0.02838795585878037,0.004256600900873863,-0.015157968805435221,-0.0283583115871342
2015-07-24,-0.007707896950271182,-0.0016781831231173323,0.002654477299715846,-0.018686311392403315,0.005742402485833261,-0.0012143570768265704,-0.006418934407471753,-0.014306381987610969
2015-07-27,0.009990481826287456,-0.013102426737393971,0.014184634991956381,0.0037653009656379763,-0.015248582806848023,-0.023512398563785425,-0.01570219657608327,0.004672070065658017
2015-07-28,-0.0001823706384319658,0.022089888248162024,0.006657043397792071,0.0034391154734678504,-0.0012466365622628723,0.0010878810249407864,0.012373024770665549,0.011408346223119809
2015-07-29,-0.003289265328567696,0.0020785191059686636,-0.00014424810699369071,0.004049219050776573,0.01567690120972405,-0.007640138147533653,0.016741144721567052,0.022779964754750574
2015-07-30,-0.003942902550703331,-0.011065980616736675,-0.0005772005932255986,0.0012426220921724434,0.02226361915274195,-0.0036064256040618118,-0.005549299082012057,-0.04174643483287826
2015-07-31,0.0059543068371229295,-0.00589596938604892,-0.015418487263680093,-0.003732508221341979,0.002798310616637535,0.005482935070270668,-0.029278576835034417,-0.018964757908699916
2015-08-03,-0.005035948817230393,-0.008483605612561873,-0.00912979394158132,-0.013490400668899451,-0.010433506104652815,0.020871105362753616,-0.042264407545803184,0.011713101158351702
2015-08-04,0.0011925388068687703,0.007427057313471883,0.0033965919090698177,-0.0003159058626809386,0.007635195488015238,-0.006908708426414137,0.01254011616090676,0.023022646486026234
2015-08-05,-0.004594751903060489,-0.005086947844634188,-0.013955095827671534,-0.014320053774748558,0.007974523821733808,-0.002468050883990354,-0.012982911631692746,-0.004991075826794643
2015-08-06,0.004136225578011975,-0.00212715504530634,0.013955095827671392,-0.020398958912693575,-0.013192288193332163,-0.01949379468100113,-0.010912070663406402,0.005346605615695793
2015-08-07,0.0035709643265033203,-0.002772154709512203,-0.015002138029377669,0.016223587502212873,0.028170900845865075,-0.011562646276491449,-0.017847552164514183,-0.005346605615695814
2015-08-10,0.00918896146112403,0.027797108197042494,0.03036342319086478,-0.0038697242743509536,0.0436349120177009,0.005560399993486268,0.02454249439144177,0.015603121350310379
2015-08-11,0.003074443624916577,-0.028010653845323724,-0.017870696766912966,-0.0042091692386354495,0.027338215208347606,-0.006516749660095126,-0.04271429043050512,0.0007035151263922568
2015-08-12,0.01398622054471554,0.008295279484988084,0.001329296407247932,-0.015367312386462394,-0.039774733957998736,0.04673019702138411,0.005093722596817482,0.03013211229068781
2015-08-13,-0.006699743964643952,0.0021159025869935196,-0.015919401877217083,0.0023037693256395325,0.03868088592561897,0.02167783871575511,-0.025021759282517486,-0.05037793249226914
2015-08-14,-0.0025127239178519196,-0.0006342705630066627,0.003443374912132367,-0.0009866799024450975,0.0032780720903537023,0.00014894104478602367,0.006373217824293313,0.0050108112128047985
2015-08-17,0.0051086386452189395,-0.013414488675496812,-0.0064472822475328375,-0.0023060461545307545,-0.020202707317519466,0.012135706911691985,-0.014934521409594963,-0.026407825783639347
2015-08-18,-0.0013418618399914416,-0.015336751748272932,-0.007701057312413243,0.01732918957722592,0.004073347943125777,-0.0007358259534488266,0.017754047088332874,-0.008836555943444457
2015-08-19,0.009798760247176764,-0.006113529607987243,0.001060525817147806,0.011281344464039758,-0.031152897957784705,-0.00842638870060445,-0.04364153889848965,0.004428082421574478
2015-08-20,0.02183246129993839,0.01736906987673069,0.005135187239901301,0.007026538012038402,-0.027049504133340178,0.004443838482626548,0.00829880667822758,0.01425724495269886
2015-08-21,0.005707855724575729,-0.006911488788341195,-0.016710095635976977,-0.020904443493524626,-0.04609110663641728,-0.00029570247088690175,-0.016914207023049615,-0.029094297687062554
2015-08-24,-0.0053609736452838765,-0.01660871595937902,-0.018865566474839474,0.0032446491801174497,-0.03676271542047645,-0.045366110236329735,-0.05618453028963753,-0.0097635104713273
2015-08-25,-0.01326609907875266,0.023520204747720104,0.02070211428214086,0.00838714593944886,-0.003837113575036054,-0.013707396613322232,0.027596842292511005,0.013121030663829705
2015-08-26,-0.012020629120604693,-0.03148490435665458,-0.014477382075861236,-0.005152990468405401,0.013998055896606174,-0.018999889968559596,-0.01822673742842807,0.0029751362185194375
2015-08-27,-0.0019581236090830427,0.03620905153615223,0.025123870470348707,0.004831705325079411,0.019604432689004806,0.020097209765755242,0.09766264036032185,-0.02063478423489662
